epoch,accuracy,loss,val_accuracy,val_loss
45,0.8912050127983093,0.2328006625175476,0.8664900064468384,0.2876337766647339
46,0.8892549872398376,0.23585858941078186,0.8687400221824646,0.2801496684551239
47,0.8904929757118225,0.2333095669746399,0.867110013961792,0.29062581062316895
48,0.8908479809761047,0.23242607712745667,0.8675199747085571,0.28587254881858826
49,0.8913260102272034,0.23171673715114594,0.8691400289535522,0.28456035256385803
50,0.8922119736671448,0.2300548255443573,0.8705999851226807,0.283902108669281
51,0.8929299712181091,0.22848524153232574,0.8702200055122375,0.2837618291378021
52,0.893339991569519,0.2272554486989975,0.871649980545044,0.28030991554260254
53,0.891730010509491,0.2300785630941391,0.8722299933433533,0.2774014174938202
54,0.8939409852027893,0.2264859527349472,0.8649299740791321,0.2938072979450226
55,0.8915320038795471,0.22995096445083618,0.8682900071144104,0.2843877077102661
56,0.894415020942688,0.22508935630321503,0.8708699941635132,0.2837866544723511
57,0.8957539796829224,0.22293952107429504,0.8705800175666809,0.2854209840297699
58,0.895147979259491,0.22357061505317688,0.8720099925994873,0.2800534963607788
59,0.8963649868965149,0.2216826230287552,0.8710200190544128,0.28238651156425476
60,0.8967459797859192,0.22011692821979523,0.8681300282478333,0.2869340181350708
61,0.8959910273551941,0.22145378589630127,0.8686100244522095,0.2887630760669708
62,0.8944889903068542,0.22456181049346924,0.8695399761199951,0.28537893295288086
63,0.8965820074081421,0.22054748237133026,0.8687400221824646,0.29063794016838074
64,0.8958849906921387,0.22169196605682373,0.8683000206947327,0.2924623489379883
65,0.8966889977455139,0.22033481299877167,0.8729599714279175,0.2816815674304962
66,0.8981660008430481,0.21725431084632874,0.8710399866104126,0.2826119065284729
67,0.897944986820221,0.2183292955160141,0.8703600168228149,0.28602316975593567
68,0.8980140089988708,0.21770183742046356,0.8719099760055542,0.2833985686302185
69,0.8974930047988892,0.21853096783161163,0.8719199895858765,0.2812827527523041
70,0.8985329866409302,0.21613863110542297,0.8714399933815002,0.28529369831085205
71,0.8993610143661499,0.2149311751127243,0.870419979095459,0.28802937269210815
72,0.8992769718170166,0.214605912566185,0.8688899874687195,0.2910280227661133
73,0.8987600207328796,0.2156650573015213,0.8702300190925598,0.2886179983615875
74,0.9000769853591919,0.21368224918842316,0.8707399964332581,0.28758713603019714
75,0.8997390270233154,0.2126903086900711,0.8687300086021423,0.2875513434410095
76,0.8997009992599487,0.2131780982017517,0.868939995765686,0.2894675135612488
77,0.9000549912452698,0.21389010548591614,0.8707399964332581,0.28672555088996887
78,0.9008100032806396,0.21112357079982758,0.8714900016784668,0.2853414714336395
79,0.9013869762420654,0.21044492721557617,0.8706499934196472,0.28612184524536133
80,0.900704026222229,0.21170155704021454,0.8688899874687195,0.29125693440437317
81,0.8980209827423096,0.21697641909122467,0.8696399927139282,0.28931939601898193
82,0.9003679752349854,0.2115810066461563,0.8691499829292297,0.291696161031723
83,0.9008700251579285,0.21127864718437195,0.8709700107574463,0.2896219789981842
84,0.9015560150146484,0.20962026715278625,0.8697800040245056,0.28971385955810547
85,0.9025459885597229,0.20781368017196655,0.8719300031661987,0.28853800892829895
86,0.9029380083084106,0.20696158707141876,0.8694599866867065,0.29131993651390076
87,0.9022960066795349,0.20779570937156677,0.8644599914550781,0.3013937771320343
88,0.8984569907188416,0.21598929166793823,0.8702399730682373,0.290031373500824
89,0.9009109735488892,0.2106519192457199,0.8674899935722351,0.2971150875091553
90,0.9015979766845703,0.2095116376876831,0.8709700107574463,0.29697635769844055
91,0.9032080173492432,0.20633921027183533,0.8708099722862244,0.29244279861450195
92,0.9044259786605835,0.2040255069732666,0.8716899752616882,0.2935325503349304
93,0.9044110178947449,0.2045055776834488,0.8696500062942505,0.2926812767982483
94,0.903194010257721,0.20590993762016296,0.8697900176048279,0.29374873638153076
95,0.9029359817504883,0.20614030957221985,0.871720016002655,0.29393723607063293
96,0.9032670259475708,0.2056565284729004,0.8705099821090698,0.2898437976837158
97,0.9028670191764832,0.2065764218568802,0.8697100281715393,0.2864207923412323
98,0.9043890237808228,0.20366518199443817,0.8700199723243713,0.29054805636405945
99,0.9036920070648193,0.20487070083618164,0.8715000152587891,0.28511226177215576
100,0.9038609862327576,0.20436041057109833,0.8715999722480774,0.28588059544563293
101,0.9043400287628174,0.2031700611114502,0.8703399896621704,0.29471108317375183
102,0.9047470092773438,0.20339922606945038,0.8718000054359436,0.29013925790786743
103,0.9044700264930725,0.20306551456451416,0.8700199723243713,0.29712387919425964
104,0.9058240056037903,0.20010067522525787,0.8723899722099304,0.2926475405693054
105,0.9057049751281738,0.2004532516002655,0.8701500296592712,0.290597140789032
106,0.9061539769172668,0.20017693936824799,0.8718299865722656,0.295194149017334
107,0.9063760042190552,0.19919709861278534,0.8714799880981445,0.2950923442840576
108,0.9068719744682312,0.19879987835884094,0.8721799850463867,0.2920946776866913
109,0.9059000015258789,0.19980891048908234,0.8696799874305725,0.3005616068840027
110,0.9067599773406982,0.19862861931324005,0.8727499842643738,0.2902303636074066
111,0.9062590003013611,0.19937950372695923,0.8693100214004517,0.29642605781555176
112,0.9054179787635803,0.2016947865486145,0.8711900115013123,0.2881142795085907
113,0.9069200158119202,0.19831104576587677,0.8719900250434875,0.28789156675338745
114,0.9071530103683472,0.19721686840057373,0.8702800273895264,0.30012035369873047
115,0.9071009755134583,0.19734907150268555,0.8715500235557556,0.2951769232749939
116,0.9080989956855774,0.19581721723079681,0.8715500235557556,0.2982865869998932
117,0.9073290228843689,0.19664119184017181,0.8697199821472168,0.29638615250587463
118,0.9075210094451904,0.1970643401145935,0.8726599812507629,0.29514768719673157
119,0.9070810079574585,0.19714009761810303,0.8707500100135803,0.29502201080322266
120,0.9061750173568726,0.1994548738002777,0.8707799911499023,0.29194021224975586
121,0.9070590138435364,0.19761136174201965,0.8672099709510803,0.3082258701324463
122,0.9074749946594238,0.19759297370910645,0.8723199963569641,0.3020845949649811
123,0.9085839986801147,0.1949651837348938,0.8705300092697144,0.30240654945373535
124,0.9085299968719482,0.19447079300880432,0.8697900176048279,0.3025973439216614
125,0.9085630178451538,0.19424889981746674,0.8684800267219543,0.30457624793052673
126,0.9088540077209473,0.1933687925338745,0.8688600063323975,0.30392009019851685
127,0.9082850217819214,0.19443483650684357,0.8701000213623047,0.3016209006309509
128,0.908486008644104,0.19462023675441742,0.8690900206565857,0.2996927797794342
129,0.9096400141716003,0.19232355058193207,0.8688799738883972,0.30464574694633484
130,0.9093300104141235,0.19253990054130554,0.8687400221824646,0.3019784390926361
131,0.908515989780426,0.19392137229442596,0.8715500235557556,0.29328104853630066
132,0.9079819917678833,0.19520354270935059,0.8669899702072144,0.2996270954608917
133,0.906578004360199,0.19858333468437195,0.8696500062942505,0.28777897357940674
134,0.9077280163764954,0.19625112414360046,0.8701599836349487,0.3031456172466278
135,0.9089679718017578,0.19314777851104736,0.8699700236320496,0.29772207140922546
136,0.9094359874725342,0.1921209692955017,0.8700600266456604,0.30451700091362
137,0.9094989895820618,0.19251127541065216,0.8708999752998352,0.30462199449539185
138,0.9090369939804077,0.19315622746944427,0.8704000115394592,0.3042707145214081
139,0.9104719758033752,0.1905808299779892,0.8695099949836731,0.3045474886894226
140,0.9108309745788574,0.18930739164352417,0.869379997253418,0.30473586916923523
141,0.9110599756240845,0.18950481712818146,0.8699300289154053,0.3021484315395355
142,0.91007399559021,0.19104482233524323,0.8690999746322632,0.29804399609565735
143,0.9107679724693298,0.19003531336784363,0.8701500296592712,0.3025679588317871
144,0.9103440046310425,0.19022631645202637,0.8715800046920776,0.30269655585289
145,0.9112730026245117,0.1895194947719574,0.8690199851989746,0.31037428975105286
146,0.9107990264892578,0.1897052824497223,0.8697400093078613,0.30934298038482666
147,0.9104729890823364,0.18961961567401886,0.8668299913406372,0.3143370747566223
148,0.9070259928703308,0.19818705320358276,0.8732200264930725,0.29743921756744385
149,0.9105719923973083,0.1898813396692276,0.8681899905204773,0.3195498585700989
150,0.9111840128898621,0.18818455934524536,0.8681300282478333,0.31110256910324097
151,0.9111790060997009,0.1888885796070099,0.8690000176429749,0.30636489391326904
152,0.9118220210075378,0.18736888468265533,0.869350016117096,0.30689260363578796
153,0.9098250269889832,0.1912037879228592,0.8712900280952454,0.2883385717868805
154,0.9101030230522156,0.19093963503837585,0.8703399896621704,0.30490538477897644
155,0.9113550186157227,0.18822279572486877,0.8709800243377686,0.3042755722999573
156,0.9121900200843811,0.1861809641122818,0.8687899708747864,0.3158671259880066
157,0.9112880229949951,0.18800905346870422,0.8687000274658203,0.3165642023086548
158,0.9117689728736877,0.18741881847381592,0.8697599768638611,0.3146754205226898
159,0.9113619923591614,0.18704207241535187,0.8703399896621704,0.3077601492404938
160,0.9128159880638123,0.1853243112564087,0.869920015335083,0.3139570653438568
161,0.9121599793434143,0.1858353167772293,0.869949996471405,0.3128575384616852
162,0.912056028842926,0.1861286759376526,0.8701500296592712,0.3104466497898102
163,0.9124270081520081,0.1858331561088562,0.8695600032806396,0.3105701804161072
164,0.9127129912376404,0.18541526794433594,0.8700600266456604,0.3114508092403412
165,0.9116389751434326,0.1873883157968521,0.8707799911499023,0.30575084686279297
166,0.9115989804267883,0.18826580047607422,0.8698300123214722,0.309659481048584
167,0.9114909768104553,0.18821890652179718,0.8695099949836731,0.30197596549987793
168,0.9119129776954651,0.18716168403625488,0.8713799715042114,0.3073554039001465
169,0.9131669998168945,0.18475328385829926,0.8708299994468689,0.3103504776954651
170,0.9115039706230164,0.18719688057899475,0.8686599731445312,0.3081534802913666
171,0.911728024482727,0.186674565076828,0.8660500049591064,0.3229828178882599
172,0.9116730093955994,0.1873808354139328,0.868910014629364,0.314852237701416
173,0.9126160144805908,0.18520987033843994,0.8713499903678894,0.32066601514816284
174,0.9119250178337097,0.18633610010147095,0.867609977722168,0.3197796940803528
175,0.9130550026893616,0.18476705253124237,0.8673800230026245,0.33031392097473145
176,0.9136390089988708,0.18282948434352875,0.8683900237083435,0.3208073377609253
177,0.9135869741439819,0.18308933079242706,0.8699700236320496,0.31385931372642517
178,0.9141939878463745,0.1820046752691269,0.8691099882125854,0.3182912766933441
179,0.9141139984130859,0.18216572701931,0.8694000244140625,0.31940412521362305
180,0.9137660264968872,0.18264852464199066,0.8675100207328796,0.32579609751701355
181,0.9139410257339478,0.1824415922164917,0.8702399730682373,0.3179766833782196
182,0.9137629866600037,0.18257859349250793,0.871749997138977,0.3135536015033722
183,0.914497971534729,0.18133875727653503,0.8679400086402893,0.3232310116291046
184,0.9143850207328796,0.1812421679496765,0.8714900016784668,0.31604811549186707
185,0.9033769965171814,0.20512215793132782,0.8593000173568726,0.34720781445503235
186,0.9073179960250854,0.19603052735328674,0.8676499724388123,0.3167155385017395
187,0.9113559722900391,0.18702393770217896,0.8662199974060059,0.3252692222595215
188,0.9138659834861755,0.18259796500205994,0.8684399724006653,0.3215191066265106
189,0.9145010113716125,0.18102525174617767,0.8691999912261963,0.3221808671951294
190,0.9151800274848938,0.18021924793720245,0.8680800199508667,0.3179776072502136
191,0.9150689840316772,0.17983604967594147,0.8694800138473511,0.3239169418811798
192,0.9147740006446838,0.17991183698177338,0.8693199753761292,0.3177714943885803
193,0.9152160286903381,0.1794896274805069,0.8674799799919128,0.3277873694896698
194,0.9132530093193054,0.1832159161567688,0.8699899911880493,0.3195738196372986
195,0.914605975151062,0.1806374192237854,0.8671299815177917,0.32786187529563904
196,0.9141979813575745,0.18175217509269714,0.8704699873924255,0.32192620635032654
197,0.9142559766769409,0.18101443350315094,0.868179976940155,0.32066863775253296
198,0.91498202085495,0.18011081218719482,0.8705800175666809,0.3309566378593445
199,0.9160509705543518,0.17806299030780792,0.869189977645874,0.3274524509906769
200,0.915736973285675,0.17827752232551575,0.8685299754142761,0.3275013566017151
201,0.9160730242729187,0.17783190310001373,0.8673700094223022,0.32914718985557556
202,0.9148979783058167,0.18014021217823029,0.8693400025367737,0.3265337646007538
203,0.9155129790306091,0.17878150939941406,0.8682399988174438,0.328643798828125
204,0.9153760075569153,0.17940200865268707,0.8674499988555908,0.3234526515007019
205,0.9151800274848938,0.17906184494495392,0.8686400055885315,0.3181793689727783
206,0.9155719876289368,0.17858757078647614,0.8693299889564514,0.32359227538108826
207,0.9157040119171143,0.17843006551265717,0.8672900199890137,0.3230884373188019
208,0.9147260189056396,0.17971985042095184,0.8674100041389465,0.3196766674518585
209,0.9144930243492126,0.18025080859661102,0.8679800033569336,0.32309597730636597
210,0.9151999950408936,0.17926490306854248,0.8704800009727478,0.31328895688056946
211,0.9154239892959595,0.17851004004478455,0.8684599995613098,0.32373133301734924
212,0.9163990020751953,0.17703650891780853,0.8716300129890442,0.3179609775543213
213,0.91628497838974,0.1773972064256668,0.8697599768638611,0.323593407869339
214,0.9163249731063843,0.1764918565750122,0.8672500252723694,0.32654044032096863
215,0.915922999382019,0.17757548391819,0.8681899905204773,0.3178936243057251
216,0.9153450131416321,0.17925088107585907,0.8700199723243713,0.3165842294692993
217,0.9152590036392212,0.17923372983932495,0.8697699904441833,0.32441550493240356
218,0.9153249859809875,0.17819562554359436,0.8670399785041809,0.3341450095176697
219,0.9163699746131897,0.17649802565574646,0.8694900274276733,0.3266857862472534
220,0.9136070013046265,0.18192382156848907,0.8665300011634827,0.2992224097251892
221,0.9109500050544739,0.1885991245508194,0.8668699860572815,0.3294450640678406
222,0.9150220155715942,0.17939956486225128,0.8700100183486938,0.3253202438354492
223,0.9161880016326904,0.17711010575294495,0.8668400049209595,0.3280620276927948
224,0.9171640276908875,0.17473731935024261,0.8697800040245056,0.3284263610839844
225,0.9168840050697327,0.17502981424331665,0.8706200122833252,0.33111488819122314
226,0.9169440269470215,0.17508096992969513,0.8675100207328796,0.3326631188392639
227,0.9172019958496094,0.17465893924236298,0.8677999973297119,0.33850616216659546
228,0.9175729751586914,0.1744513064622879,0.8687000274658203,0.3334425091743469
229,0.9168840050697327,0.1751701533794403,0.8674899935722351,0.3416232168674469
230,0.9167569875717163,0.175749272108078,0.8672900199890137,0.34096384048461914
231,0.9176700115203857,0.17408885061740875,0.8700199723243713,0.33363616466522217
232,0.916608989238739,0.17601242661476135,0.8686500191688538,0.3317745625972748
233,0.9162039756774902,0.17681944370269775,0.8675100207328796,0.33911585807800293
234,0.9152140021324158,0.17872697114944458,0.8673700094223022,0.3386154770851135
235,0.9160060286521912,0.17704994976520538,0.8686100244522095,0.327320396900177
236,0.9174299836158752,0.17456215620040894,0.8690699934959412,0.33254000544548035
237,0.9173280000686646,0.1752481460571289,0.8682699799537659,0.3312935531139374
238,0.9167720079421997,0.176229789853096,0.8667600154876709,0.3340136706829071
239,0.9165099859237671,0.1759912371635437,0.8623600006103516,0.3349390923976898
240,0.9126099944114685,0.18464086949825287,0.8657799959182739,0.3539697527885437
241,0.9156140089035034,0.17826136946678162,0.8693900108337402,0.33663249015808105
242,0.9169750213623047,0.17540867626667023,0.8662099838256836,0.3389074206352234
243,0.9179220199584961,0.17286647856235504,0.8672699928283691,0.34576523303985596
244,0.9178900122642517,0.1729358434677124,0.8688300251960754,0.333548903465271
245,0.9174000024795532,0.17423513531684875,0.8670399785041809,0.3385654389858246
246,0.9184280037879944,0.17207643389701843,0.867110013961792,0.34001678228378296
247,0.9176620244979858,0.17317695915699005,0.8688200116157532,0.3436616361141205
248,0.9182310104370117,0.17290975153446198,0.8699300289154053,0.3311696946620941
249,0.9179949760437012,0.17282705008983612,0.8683300018310547,0.3431038558483124
250,0.9183329939842224,0.17203855514526367,0.8680800199508667,0.34031203389167786
251,0.9183499813079834,0.17203478515148163,0.8695600032806396,0.336698442697525
252,0.9187260270118713,0.1713506281375885,0.8679699897766113,0.34594812989234924
253,0.9180430173873901,0.17194344103336334,0.8683900237083435,0.3420490324497223
254,0.9177700281143188,0.1735452115535736,0.8664299845695496,0.34787413477897644
255,0.916579008102417,0.17562349140644073,0.8672599792480469,0.334203839302063
256,0.9183899760246277,0.17239077389240265,0.8664500117301941,0.3438517153263092
257,0.9184359908103943,0.1715213507413864,0.8689900040626526,0.3436792194843292
258,0.919048011302948,0.1709800511598587,0.8645300269126892,0.3425464928150177
259,0.9186959862709045,0.17075973749160767,0.8682199716567993,0.3445465564727783
260,0.9186630249023438,0.17129620909690857,0.8677499890327454,0.3375084698200226
261,0.9187759757041931,0.17145118117332458,0.8670399785041809,0.34810468554496765
262,0.9181960225105286,0.17248447239398956,0.8648200035095215,0.3534063696861267
263,0.915573000907898,0.17830246686935425,0.8672699928283691,0.35222485661506653
264,0.9170050024986267,0.17467737197875977,0.8690199851989746,0.35129475593566895
265,0.9179149866104126,0.17291978001594543,0.8706300258636475,0.34033048152923584
266,0.9185550212860107,0.17111462354660034,0.8705599904060364,0.34139254689216614
267,0.9184439778327942,0.17155994474887848,0.8676000237464905,0.3463713228702545
268,0.9195380210876465,0.16999243199825287,0.8699700236320496,0.33492469787597656
269,0.9190189838409424,0.17091476917266846,0.8697299957275391,0.3369901478290558
270,0.9186319708824158,0.17076580226421356,0.869189977645874,0.35245898365974426
271,0.9181079864501953,0.17191074788570404,0.8677499890327454,0.3433123528957367
272,0.9163600206375122,0.1756231039762497,0.8687499761581421,0.341840922832489
273,0.9177759885787964,0.1732160598039627,0.8699100017547607,0.33964961767196655
274,0.9176220297813416,0.17250169813632965,0.8690199851989746,0.33643442392349243
275,0.9189310073852539,0.17094582319259644,0.8671200275421143,0.34714367985725403
276,0.9187170267105103,0.17061257362365723,0.8676599860191345,0.34511059522628784
277,0.9184030294418335,0.1714736521244049,0.8686800003051758,0.353193998336792
278,0.9193729758262634,0.16962452232837677,0.8672500252723694,0.35765984654426575
279,0.9194269776344299,0.16948381066322327,0.8683300018310547,0.3539663255214691
280,0.9187269806861877,0.1707579642534256,0.8661999702453613,0.355935662984848
281,0.9191359877586365,0.16953696310520172,0.8690500259399414,0.34403008222579956
282,0.9191640019416809,0.17027412354946136,0.8664600253105164,0.3400703966617584
283,0.9194830060005188,0.16995705664157867,0.8672400116920471,0.3382778763771057
284,0.9196979999542236,0.16890577971935272,0.866349995136261,0.3540845811367035
285,0.9203919768333435,0.1682935655117035,0.8675000071525574,0.3480268716812134
286,0.9202139973640442,0.1682686060667038,0.8679699897766113,0.34879961609840393
287,0.9204090237617493,0.1677386611700058,0.8666899800300598,0.35570192337036133
288,0.9204319715499878,0.1678258776664734,0.8670099973678589,0.36044153571128845
289,0.9192780256271362,0.16942577064037323,0.8672599792480469,0.3530728220939636
290,0.9190409779548645,0.16961245238780975,0.8668699860572815,0.34614184498786926
291,0.9197319746017456,0.16869902610778809,0.8670499920845032,0.3558414578437805
292,0.9195070266723633,0.1693064421415329,0.8668699860572815,0.3537048101425171
293,0.9198529720306396,0.1689450889825821,0.8675400018692017,0.3380495011806488
294,0.9188600182533264,0.17106600105762482,0.866129994392395,0.3494328260421753
295,0.9193090200424194,0.16956156492233276,0.8658999800682068,0.35909202694892883
296,0.9186630249023438,0.17075194418430328,0.868120014667511,0.3543928861618042
297,0.9090269804000854,0.1921166628599167,0.843559980392456,0.39906466007232666
298,0.713038980960846,8.803092002868652,0.49553999304771423,2.4031319618225098
299,0.49947500228881836,75.22759246826172,0.49977999925613403,4.981822490692139
300,0.49986499547958374,31.660024642944336,0.49865999817848206,11989.7421875
301,0.49970701336860657,1229.28857421875,0.5007100105285645,1.2125933170318604
302,0.4995169937610626,41.42340850830078,0.4974200129508972,69.8806381225586
303,0.5000259876251221,33.8600959777832,0.5014100074768066,15.921032905578613
304,0.49963700771331787,14.34486198425293,0.49856001138687134,18.469772338867188
305,0.4999290108680725,10.690814971923828,0.4984999895095825,10.056940078735352
306,0.4996669888496399,6.572606563568115,0.5030199885368347,6.582749843597412
307,0.500203013420105,6.473591327667236,0.49818000197410583,7.9590325355529785
308,0.4998199939727783,7.837493896484375,0.5002800226211548,3.4226181507110596
309,0.5003349781036377,3.3425464630126953,0.4994199872016907,3.4577999114990234
310,0.4993880093097687,1.667933464050293,0.4963900148868561,1.5286155939102173
311,0.499439001083374,1.0668867826461792,0.5011299848556519,0.6964720487594604
312,0.4989599883556366,0.8155242204666138,0.5023800134658813,0.8229920864105225
313,0.49945199489593506,0.7438034415245056,0.4993799924850464,0.7293727993965149
314,0.5003669857978821,0.7125856280326843,0.5012099742889404,0.6932127475738525
315,0.4996579885482788,0.6989744901657104,0.49974000453948975,0.6955295205116272
316,0.5009490251541138,0.6948872208595276,0.49935001134872437,0.6956782937049866
317,0.500694990158081,0.6942633986473083,0.4986000061035156,0.6934036612510681
318,0.49931201338768005,0.6935341954231262,0.49889999628067017,0.6931629776954651
319,0.49991700053215027,0.693323016166687,0.4961400032043457,0.6932967901229858
320,0.5005930066108704,0.6931716799736023,0.5004000067710876,0.6931784152984619
321,0.5001729726791382,0.6931625008583069,0.4983600080013275,0.6931501030921936
322,0.4997049868106842,0.693166971206665,0.4962399899959564,0.6931961178779602
323,0.5007010102272034,0.6931516528129578,0.5004799962043762,0.6931700110435486
324,0.5003830194473267,0.6931734085083008,0.49970000982284546,0.6931561231613159
325,0.5001749992370605,0.6932018399238586,0.5006700158119202,0.69318687915802
326,0.5002250075340271,0.6932169198989868,0.5040299892425537,0.6931156516075134
327,0.4998199939727783,0.6931933760643005,0.4999000132083893,0.6932092308998108
328,0.5000630021095276,0.6931716203689575,0.5007200241088867,0.6931465864181519
329,0.4999760091304779,0.6931813955307007,0.5017600059509277,0.6931509971618652
330,0.5008280277252197,0.6931509971618652,0.502269983291626,0.6931886076927185
331,0.5005940198898315,0.6931698322296143,0.4994800090789795,0.6931474804878235
332,0.5002509951591492,0.693152129650116,0.5013300180435181,0.693146824836731
333,0.499442994594574,0.6931884288787842,0.49900999665260315,0.693153440952301
334,0.4998840093612671,0.6931771039962769,0.4996599853038788,0.6931476593017578
335,0.5000159740447998,0.6931664943695068,0.5006399750709534,0.6931501626968384
336,0.5005390048027039,0.6931731104850769,0.49946001172065735,0.6931520104408264
337,0.49893298745155334,0.6932064890861511,0.4995799958705902,0.6931602358818054
338,0.5003929734230042,0.6931800842285156,0.5013499855995178,0.6931637525558472
339,0.4996989965438843,0.6931610107421875,0.49876001477241516,0.6931643486022949
340,0.4996959865093231,0.693157434463501,0.5007200241088867,0.6931468844413757
341,0.4998700022697449,0.693166971206665,0.5006499886512756,0.693152904510498
342,0.49983999133110046,0.6931716203689575,0.49935999512672424,0.6931746602058411
343,0.49998700618743896,0.6931700110435486,0.5010600090026855,0.6931548714637756
344,0.5002009868621826,0.6932216882705688,0.4987199902534485,0.6932026743888855
345,0.5003780126571655,0.6932145357131958,0.4997200071811676,0.6931539177894592
346,0.5007489919662476,0.693160355091095,0.4989599883556366,0.6931489109992981
347,0.4997909963130951,0.6931583285331726,0.4996599853038788,0.6931504607200623
348,0.4992850124835968,0.6931549906730652,0.5011299848556519,0.6931450963020325
349,0.5001569986343384,0.6931701898574829,0.5017899870872498,0.6931464672088623
350,0.5010470151901245,0.6931549906730652,0.4991700053215027,0.6932284235954285
351,0.5000540018081665,0.6931861042976379,0.49915000796318054,0.6931977868080139
352,0.4992409944534302,0.6931962370872498,0.49810999631881714,0.6932138800621033
353,0.5006660223007202,0.6931890249252319,0.5016599893569946,0.6931442022323608
354,0.49938300251960754,0.6931738257408142,0.4980599880218506,0.6931524276733398
355,0.49995899200439453,0.6931831240653992,0.49970999360084534,0.6931633353233337
356,0.5003920197486877,0.6931949853897095,0.5001199841499329,0.6931795477867126
357,0.5013149976730347,0.6931829452514648,0.49876001477241516,0.693167507648468
358,0.4998120069503784,0.6931943893432617,0.4982900023460388,0.6931707859039307
359,0.501105010509491,0.693162739276886,0.5019400119781494,0.6932007670402527
360,0.5001019835472107,0.6932083368301392,0.5003100037574768,0.6931471228599548
361,0.5005639791488647,0.6931878328323364,0.5000799894332886,0.6931552290916443
362,0.49985700845718384,0.6931524276733398,0.5008900165557861,0.6931456327438354
363,0.5000200271606445,0.6931841969490051,0.49818000197410583,0.6932207942008972
364,0.4997990131378174,0.6931853890419006,0.4980199933052063,0.6931473612785339
365,0.5001320242881775,0.6931499242782593,0.4979900121688843,0.6932535767555237
366,0.5011789798736572,0.6931582093238831,0.4998300075531006,0.6932790875434875
367,0.5012109875679016,0.6931710243225098,0.4984000027179718,0.6931527853012085
368,0.4998199939727783,0.693182647228241,0.5007100105285645,0.6931543946266174
369,0.5000010132789612,0.6932118535041809,0.49994999170303345,0.693338930606842
