epoch,loss,val_loss
181,0.11211239546537399,0.11223462969064713
182,0.11211062967777252,0.1122346892952919
183,0.11210803687572479,0.11222910135984421
184,0.11210726201534271,0.11222711950540543
185,0.11210295557975769,0.11223006993532181
186,0.11209659278392792,0.11221043020486832
187,0.11201358586549759,0.11208800971508026
188,0.11194662004709244,0.1120598241686821
189,0.11192818731069565,0.11205045133829117
190,0.11192165315151215,0.11203982681035995
191,0.11191952228546143,0.11203709244728088
192,0.11190997809171677,0.11202570050954819
193,0.11189194023609161,0.11200574040412903
194,0.11187170445919037,0.11199203878641129
195,0.11186392605304718,0.11198505014181137
196,0.11185546964406967,0.11198282241821289
197,0.11185336858034134,0.11197543144226074
198,0.11185325682163239,0.1119774803519249
199,0.11184917390346527,0.11197521537542343
