epoch,loss,val_loss
0,0.01883702725172043,0.012830826453864574
1,0.009811067022383213,0.00778470654040575
2,0.00665938900783658,0.005817943252623081
3,0.005565193481743336,0.005613409914076328
4,0.0049887835048139095,0.004650511313229799
5,0.004568489268422127,0.004436157643795013
6,0.004357658326625824,0.004128795582801104
7,0.004067065194249153,0.0038630852941423655
8,0.003915564157068729,0.0038428937550634146
9,0.003775254590436816,0.003595785005018115
10,0.0036625266075134277,0.0035542172845453024
11,0.003434917191043496,0.0034864156041294336
12,0.003337549977004528,0.0031790805514901876
13,0.003187672235071659,0.0031320941634476185
14,0.0030473428778350353,0.0028730982448905706
15,0.002894151723012328,0.0028407385107129812
16,0.0027907658368349075,0.002740609459578991
17,0.0027421650011092424,0.002721455181017518
18,0.0026780327316373587,0.00251780916005373
19,0.002478492446243763,0.0024705417454242706
20,0.002409233245998621,0.002309861360117793
21,0.0023586794268339872,0.002421140670776367
22,0.002267661038786173,0.0023427654523402452
23,0.0021991839166730642,0.0022610691376030445
24,0.0021214839071035385,0.002196588320657611
25,0.0020476437639445066,0.0019575029145926237
26,0.001983370166271925,0.0019890873227268457
27,0.0019290427444502711,0.0019502963405102491
28,0.0018927076598629355,0.0018766436260193586
29,0.0018490804359316826,0.0017161964206025004
30,0.001841144636273384,0.0016615961212664843
31,0.0018907729536294937,0.0016157139325514436
32,0.001731261843815446,0.0016090087592601776
33,0.0017044413834810257,0.0017883552936837077
34,0.0017337545286864042,0.0020079913083463907
35,0.001684326445683837,0.0021381087135523558
36,0.0016179595841094851,0.00229530967772007
37,0.0016321102157235146,0.0018608415266498923
38,0.0015974382404237986,0.0019865112844854593
39,0.001577627845108509,0.0019056377932429314
40,0.0015645300736650825,0.002013740362599492
41,0.0014879917725920677,0.0018102581379935145
42,0.0014445227570831776,0.0017908938461914659
43,0.0013832225231453776,0.001951762125827372
44,0.0014155739918351173,0.001298661227338016
45,0.0014570328639820218,0.0012511302484199405
46,0.0014258234295994043,0.0012413638178259134
47,0.0013303617015480995,0.0012464630417525768
48,0.0013249896001070738,0.0012626704992726445
49,0.0013521044747903943,0.0013321160804480314
50,0.0012615821324288845,0.0022733649238944054
51,0.0013028046814724803,0.001150467898696661
52,0.001320964889600873,0.0011221891036257148
53,0.0012536923168227077,0.0011607069754973054
54,0.0012365466682240367,0.0013701177667826414
55,0.0011418048525229096,0.0010719430865719914
56,0.001242064987309277,0.0010587411234155297
57,0.0012260560179129243,0.0011176158441230655
58,0.0011318353936076164,0.0016589276492595673
59,0.0011064917780458927,0.0010586921125650406
60,0.001183088286779821,0.0010226316517218947
61,0.0011863356921821833,0.0010608341544866562
62,0.001182659063488245,0.0012499733129516244
63,0.0010477977339178324,0.0010256535606458783
64,0.0011436962522566319,0.0009907360654324293
65,0.0011128720361739397,0.0010131218004971743
66,0.0011250958777964115,0.0011978803668171167
67,0.0010042480425909162,0.0009767587762326002
68,0.0011343273799866438,0.0009429643396288157
69,0.001077955705113709,0.000986770261079073
70,0.0010035004233941436,0.0011951867491006851
71,0.0009826429886743426,0.0012245351681485772
72,0.0010168884182348847,0.0009245796245522797
73,0.0010811509564518929,0.0009086255449801683
74,0.001072536688297987,0.0009777360828593373
75,0.0009609921835362911,0.0013433372369036078
76,0.000977560062892735,0.0009010222856886685
77,0.0010739229619503021,0.0009049360523931682
78,0.0010618225205689669,0.0009738585795275867
79,0.000914652890060097,0.0010677576065063477
80,0.0010305249597877264,0.0008832351886667311
81,0.0010005510412156582,0.0008975065429694951
82,0.0009724420960992575,0.000999065232463181
83,0.0008932106429710984,0.0010773501126095653
84,0.0009954096749424934,0.0008580746361985803
85,0.0009866656037047505,0.0008705139043740928
86,0.0009721914539113641,0.0010467420797795057
87,0.000881667307112366,0.0008642456959933043
88,0.0009680669754743576,0.0008442956604994833
89,0.0009635405149310827,0.000872896402142942
90,0.0009222425287589431,0.001145298476330936
91,0.0008817662019282579,0.0008471506298519671
92,0.000977087183855474,0.0008350091520696878
93,0.0009648984996601939,0.0009162705973722041
94,0.0008575019310228527,0.0010822012554854155
95,0.0009339785319752991,0.0008310949197039008
96,0.0009759728563949466,0.0008505427394993603
97,0.0008911844342947006,0.0010573026956990361
98,0.0008611113298684359,0.0008486186270602047
99,0.0009529571980237961,0.0008131703943945467
100,0.0009252362651750445,0.0008512031636200845
101,0.0008515355293639004,0.001109625562094152
102,0.0008616491104476154,0.0008105330052785575
103,0.0009107094374485314,0.0007966099656186998
104,0.0008981033461168408,0.0008288744138553739
105,0.0008298408938571811,0.0011847299756482244
106,0.0008674153941683471,0.0007734557148069143
107,0.0008972469950094819,0.000790861202403903
108,0.0008670923416502774,0.001031555817462504
