epoch,loss,val_loss
0,0.04097062349319458,0.029026923701167107
1,0.027530202642083168,0.026592528447508812
2,0.026213835924863815,0.025797756388783455
3,0.025500617921352386,0.025178151205182076
4,0.02490157261490822,0.024556702002882957
5,0.024342471733689308,0.024001523852348328
6,0.023825649172067642,0.02353936806321144
7,0.0234014093875885,0.023211535066366196
8,0.022996317595243454,0.022775471210479736
9,0.022724967449903488,0.022464316338300705
10,0.022294897586107254,0.022157851606607437
11,0.022098049521446228,0.0219089575111866
12,0.02181817963719368,0.02170250006020069
13,0.021609853953123093,0.021509312093257904
14,0.021462198346853256,0.0213529784232378
15,0.021266860887408257,0.02117338590323925
16,0.02108391746878624,0.021005257964134216
17,0.020931050181388855,0.020833628252148628
18,0.020747091621160507,0.020703716203570366
19,0.020594244822859764,0.020666873082518578
20,0.020500315353274345,0.020400386303663254
21,0.020666738972067833,0.0209781713783741
22,0.020465783774852753,0.020208241418004036
23,0.020214160904288292,0.020091013982892036
24,0.020039446651935577,0.019994013011455536
25,0.019999226555228233,0.019929375499486923
26,0.01993214339017868,0.01990201137959957
27,0.019842393696308136,0.019800925627350807
28,0.019786741584539413,0.019748065620660782
29,0.019705746322870255,0.019671449437737465
30,0.019651787355542183,0.019618403166532516
31,0.019625311717391014,0.019598444923758507
32,0.019550975412130356,0.0195353664457798
33,0.01953820511698723,0.019537651911377907
34,0.019519075751304626,0.019477633759379387
35,0.01945987530052662,0.019446471706032753
36,0.019415777176618576,0.019364751875400543
37,0.019368713721632957,0.019337989389896393
38,0.01933349296450615,0.019320007413625717
39,0.019307568669319153,0.01929638348519802
40,0.019277943298220634,0.019268445670604706
41,0.019243188202381134,0.019270675256848335
42,0.01920570619404316,0.019178759306669235
43,0.019198041409254074,0.01914006657898426
44,0.019203511998057365,0.019142718985676765
45,0.01911342330276966,0.01908973790705204
46,0.019079916179180145,0.019057175144553185
47,0.01902937702834606,0.019048992544412613
48,0.019037187099456787,0.018999721854925156
49,0.018986841663718224,0.018974460661411285
50,0.01896197348833084,0.01895815134048462
51,0.01893301121890545,0.018956108018755913
52,0.018979480490088463,0.018884338438510895
53,0.018942024558782578,0.018904168158769608
54,0.018881019204854965,0.0188666433095932
55,0.018867891281843185,0.018895504996180534
56,0.01885247603058815,0.01886787824332714
57,0.01883561536669731,0.01889338158071041
58,0.01883198879659176,0.018806258216500282
59,0.018828419968485832,0.018805084750056267
60,0.01881047524511814,0.018790002912282944
61,0.018802007660269737,0.01877082884311676
62,0.01878301240503788,0.01877642422914505
63,0.01876271888613701,0.0187798123806715
64,0.018747147172689438,0.018748417496681213
65,0.018752312287688255,0.018753893673419952
